Origem;UF_Origem;Destino;UF_Destino;Passageiros(PAX);viagens necessárias em regime de eficiência (ICM);empresas;classificação do mercado
Santa Ines;MA;Uruacu;GO;105;4;6;SUBSIDIÁRIO
Santa Ines;MA;Uruara;PA;113;5;1;SUBSIDIÁRIO
Santa Ines;MA;Valenca Do Piaui;PI;73;3;1;SUBSIDIÁRIO
Santa Izabel Do Oeste;PR;Sao Jose Do Cedro;SC;32;2;1;SUBSIDIÁRIO
Santa Izabel Do Oeste;PR;Sao Leopoldo;RS;18;1;1;SUBSIDIÁRIO
Santa Izabel Do Oeste;PR;Sao Lourenco Do Oeste;SC;24;1;1;SUBSIDIÁRIO
Santa Izabel Do Oeste;PR;Sao Miguel Do Oeste;SC;47;2;1;SUBSIDIÁRIO
Santa Izabel Do Oeste;PR;Sarandi;RS;1;1;1;SUBSIDIÁRIO
Santa Lucia;PR;Sao Jose Do Cedro;SC;2;1;1;SUBSIDIÁRIO
Santa Lucia;PR;Sao Leopoldo;RS;9;1;1;SUBSIDIÁRIO
Santa Luzia Do Parua;MA;Teresina;PI;1045;38;1;SUBSIDIÁRIO
Santa Luzia;MA;Santarem;PA;121;5;1;SUBSIDIÁRIO
Santa Luzia;MA;Sobral;CE;53;2;2;SUBSIDIÁRIO
Santa Luzia;MA;Teresina;PI;295;11;5;SUBSIDIÁRIO
Santa Luzia;MA;Tiangua;CE;103;4;3;SUBSIDIÁRIO
Santa Luzia;MA;Uruacu;GO;11;1;6;SUBSIDIÁRIO
Santa Luzia;MA;Uruara;PA;60;3;1;SUBSIDIÁRIO
Santa Luzia;MA;Valenca Do Piaui;PI;7;1;1;SUBSIDIÁRIO
Santa Maria Da Boa Vista;PE;Sousa;PB;7;1;1;SUBSIDIÁRIO
Santa Maria Da Vitoria;BA;Sao Paulo;SP;562;21;2;SUBSIDIÁRIO
Santa Maria Da Vitoria;BA;Trindade;GO;54;2;1;SUBSIDIÁRIO
Santa Maria Da Vitoria;BA;Uberaba;MG;58;3;2;SUBSIDIÁRIO
Santa Maria Da Vitoria;BA;Uberlandia;MG;30;2;1;SUBSIDIÁRIO
Santa Maria Das Barreiras;PA;Vila Rica;MT;10;1;1;SUBSIDIÁRIO
Santa Maria De Itabira;MG;Sao Paulo;SP;2553;92;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Sao Goncalo Do Amarante;CE;76;3;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Sao Luis;MA;14;1;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Serra Talhada;PE;47;2;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Sobral;CE;344;13;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Teresina;PI;609;22;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Tiangua;CE;124;5;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Timon;MA;62;3;1;SUBSIDIÁRIO
Santa Maria Do Para;PA;Ze Doca;MA;550;20;1;SUBSIDIÁRIO
Santa Maria Do Suacui;MG;Sao Paulo;SP;2282;82;1;SUBSIDIÁRIO
Santa Maria Do Suacui;MG;Serrinha;BA;1;1;1;SUBSIDIÁRIO
Santa Maria Do Suacui;MG;Tucano;BA;1;1;1;SUBSIDIÁRIO
Santa Maria Do Suacui;MG;Vitoria Da Conquista;BA;6;1;1;SUBSIDIÁRIO
Santa Maria;RS;Sao Carlos;SC;98;4;1;SUBSIDIÁRIO
Santa Maria;RS;Sao Francisco Do Sul;SC;61;3;1;SUBSIDIÁRIO
Santa Maria;RS;Sao Lourenco Do Oeste;SC;3;1;1;SUBSIDIÁRIO
Santa Maria;RS;Sombrio;SC;918;33;1;SUBSIDIÁRIO
Santa Maria;RS;Toledo;PR;1095;40;2;SUBSIDIÁRIO
Santa Maria;RS;Tubarao;SC;1773;64;2;SUBSIDIÁRIO
Santa Maria;RS;Umuarama;PR;313;12;1;SUBSIDIÁRIO
Santa Maria;RS;Uniao Da Vitoria;PR;2736;98;2;SUBSIDIÁRIO
Santa Maria;RS;Xanxere;SC;945;34;1;SUBSIDIÁRIO
Santa Maria;RS;Xaxim;SC;217;8;1;SUBSIDIÁRIO
Santa Mariana;PR;Sao Paulo;SP;1536;55;1;SUBSIDIÁRIO
Santa Quiteria Do Maranhao;MA;Sobral;CE;80;3;1;SUBSIDIÁRIO
Santa Quiteria;CE;Sao Paulo;SP;429;16;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Sao Carlos;SP;32;2;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Sao Jose Do Rio Preto;SP;19;1;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Sao Paulo;SP;13;1;2;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Seabra;BA;1;1;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Sinop;MT;236;9;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Sorriso;MT;153;6;1;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Uberaba;MG;165;6;3;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Uberlandia;MG;438;16;3;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Varzea Grande;MT;60;3;3;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Vilhena;RO;14;1;3;SUBSIDIÁRIO
Santa Rita Do Araguaia;GO;Votuporanga;SP;2;1;1;SUBSIDIÁRIO
Santa Rita Do Sapucai;MG;Santo Andre;SP;85;4;1;SUBSIDIÁRIO
Santa Rita Do Sapucai;MG;Sao Bernardo Do Campo;SP;67;3;1;SUBSIDIÁRIO
Santa Rita Do Sapucai;MG;Sao Caetano Do Sul;SP;5;1;1;SUBSIDIÁRIO
Santa Rita;MA;Santarem;PA;163;6;1;SUBSIDIÁRIO
Santa Rita;MA;Teresina;PI;768;28;1;SUBSIDIÁRIO
Santa Rita;MA;Uruacu;GO;3;1;1;SUBSIDIÁRIO
Santa Rita;MA;Uruara;PA;3;1;1;SUBSIDIÁRIO
Santa Rosa Do Sul;SC;Torres;RS;425;16;4;SUBSIDIÁRIO
Santa Rosa;RS;Santo Antonio Do Sudoeste;PR;108;4;2;SUBSIDIÁRIO
Santa Rosa;RS;Sao Carlos;SC;10;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Carlos;SP;22;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Gabriel Do Oeste;MS;50;2;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Jose Do Cedro;SC;67;3;2;SUBSIDIÁRIO
Santa Rosa;RS;Sao Jose Do Rio Preto;SP;2;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Jose Dos Pinhais;PR;1;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Mateus Do Sul;PR;63;3;1;SUBSIDIÁRIO
Santa Rosa;RS;Sao Miguel Do Oeste;SC;326;12;2;SUBSIDIÁRIO
Santa Rosa;RS;Sao Paulo;SP;4758;170;1;SUBSIDIÁRIO
Santa Rosa;RS;Sonora;MS;17;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Toledo;PR;921;33;2;SUBSIDIÁRIO
Santa Rosa;RS;Uniao Da Vitoria;PR;92;4;1;SUBSIDIÁRIO
Santa Rosa;RS;Vila Rica;MT;10;1;1;SUBSIDIÁRIO
Santa Rosa;RS;Xanxere;SC;108;4;1;SUBSIDIÁRIO
Santa Rosa;RS;Xaxim;SC;51;2;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Sao Jose Do Cedro;SC;36;2;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Sao Leopoldo;RS;29;2;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Sao Lourenco Do Oeste;SC;12;1;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Sao Miguel Do Oeste;SC;80;3;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Sarandi;RS;1;1;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Veranopolis;RS;1;1;1;SUBSIDIÁRIO
Santa Terezinha De Itaipu;PR;Xanxere;SC;42;2;1;SUBSIDIÁRIO
Santa Vitoria;MG;Sao Simao;GO;2168;78;1;SUBSIDIÁRIO
Santana Da Vargem;MG;Sao Paulo;SP;1181;43;1;SUBSIDIÁRIO
Santana Do Araguaia;PA;Sao Gabriel Do Oeste;MS;8;1;1;SUBSIDIÁRIO
Santana Do Araguaia;PA;Sao Jose Do Xingu;MT;3004;108;1;SUBSIDIÁRIO
Santana Do Araguaia;PA;Toledo;PR;4;1;1;SUBSIDIÁRIO
Santana Do Araguaia;PA;Tres Passos;RS;2;1;1;SUBSIDIÁRIO
Santana Do Araguaia;PA;Vila Rica;MT;5024;180;5;SUBSIDIÁRIO
Santana Do Deserto;MG;Tres Rios;RJ;46;2;1;SUBSIDIÁRIO
Santana Do Ipanema;AL;Sao Paulo;SP;3456;124;1;SUBSIDIÁRIO
Santana Do Livramento;RS;Sao Paulo;SP;383;14;1;SUBSIDIÁRIO
Santana Do Livramento;RS;Sombrio;SC;55;2;1;SUBSIDIÁRIO
Santana Do Livramento;RS;Tijucas;SC;95;4;1;SUBSIDIÁRIO
Santana Do Livramento;RS;Tubarao;SC;117;5;1;SUBSIDIÁRIO
Santana;BA;Trindade;GO;1486;54;1;SUBSIDIÁRIO
Santarem;PA;Sao Gabriel Do Oeste;MS;100;4;1;SUBSIDIÁRIO
Santarem;PA;Sao Leopoldo;RS;41;2;1;SUBSIDIÁRIO
Santarem;PA;Sao Lourenco Do Oeste;SC;14;1;1;SUBSIDIÁRIO
Santarem;PA;Sao Luis;MA;989;36;1;SUBSIDIÁRIO
Santarem;PA;Sarandi;RS;8;1;1;SUBSIDIÁRIO
Santarem;PA;Sidrolandia;MS;1;1;1;SUBSIDIÁRIO
Santarem;PA;Sorriso;MT;5670;203;3;SUBSIDIÁRIO
Santarem;PA;Terra Nova Do Norte;MT;91;4;3;SUBSIDIÁRIO
Santarem;PA;Toledo;PR;476;17;1;SUBSIDIÁRIO
Santarem;PA;Vitoria Do Mearim;MA;52;2;1;SUBSIDIÁRIO
Santiago;RS;Sombrio;SC;123;5;1;SUBSIDIÁRIO
Santiago;RS;Tubarao;SC;99;4;1;SUBSIDIÁRIO
Santo Andre;SP;Sao Gabriel Do Oeste;MS;2;1;1;SUBSIDIÁRIO
Santo Andre;SP;Sonora;MS;15;1;1;SUBSIDIÁRIO
Santo Andre;SP;Timbo;SC;199;8;1;SUBSIDIÁRIO
Santo Andre;SP;Tres Coracoes;MG;162;6;1;SUBSIDIÁRIO
Santo Andre;SP;Tres Lagoas;MS;22;1;1;SUBSIDIÁRIO
Santo Andre;SP;Uba;MG;945;34;1;SUBSIDIÁRIO
Santo Andre;SP;Uberaba;MG;1007;36;1;SUBSIDIÁRIO
Santo Andre;SP;Uberlandia;MG;1327;48;1;SUBSIDIÁRIO
Santo Andre;SP;Valparaiso De Goias;GO;29;2;1;SUBSIDIÁRIO
Santo Andre;SP;Varginha;MG;51;2;1;SUBSIDIÁRIO
Santo Andre;SP;Vicosa;MG;306;11;1;SUBSIDIÁRIO
Santo Andre;SP;Visconde Do Rio Branco;MG;359;13;1;SUBSIDIÁRIO
Santo Andre;SP;Vitoria Da Conquista;BA;562;21;1;SUBSIDIÁRIO
Santo Andre;SP;Volta Redonda;RJ;1229;44;1;SUBSIDIÁRIO
Santo Angelo;RS;Santo Antonio Do Sudoeste;PR;27;1;2;SUBSIDIÁRIO
Santo Angelo;RS;Sao Carlos;SP;1;1;1;SUBSIDIÁRIO
Santo Angelo;RS;Sao Gabriel Do Oeste;MS;135;5;1;SUBSIDIÁRIO
Santo Angelo;RS;Sao Jose Do Cedro;SC;42;2;2;SUBSIDIÁRIO
Santo Angelo;RS;Sao Jose Do Rio Preto;SP;537;20;1;SUBSIDIÁRIO
Santo Angelo;RS;Sao Miguel Do Iguacu;PR;7;1;1;SUBSIDIÁRIO
Santo Angelo;RS;Sao Miguel Do Oeste;SC;203;8;2;SUBSIDIÁRIO
Santo Angelo;RS;Sao Paulo;SP;4607;165;2;SUBSIDIÁRIO
Santo Angelo;RS;Sonora;MS;34;2;1;SUBSIDIÁRIO
Santo Angelo;RS;Toledo;PR;523;19;2;SUBSIDIÁRIO
Santo Angelo;RS;Tupi Paulista;SP;5;1;1;SUBSIDIÁRIO
Santo Angelo;RS;Uberlandia;MG;240;9;1;SUBSIDIÁRIO
